Word,Frequency
anlatan,105
süre,103
yüksek,103
fazlasıyla,103
sanat,102
varsa,102
umarım,102
sahnede,102
baştan,101
yapmış,101
açık,101
yakın,101
tarantino,101
müzik,100
anda,100
yıldız,100
yönetmeni,100
yapımı,99
mutlu,98
geliyor,98
bayıldım,97
senaryosu,97
teşekkür,97
görmek,96
olmus,96
genel,96
hayran,96
aile,95
anlatıyor,94
çıkan,94
kısa,94
hayatta,94
adeta,93
dakika,93
tarz,93
oyuncuların,93
yapılmış,93
yanında,93
türkiye,93
eleştiri,93
gelir,93
başta,92
sona,92
yerinde,92
verdiği,92
para,92
filmlere,92
mümkün,91
yeniden,91
hızlı,91
çocuk,91
gercekten,91
filmle,91
marvel,91
demek,90
izlemesi,90
özel,90
filmine,90
vardır,90
olmasına,90
geri,90
hele,90
dair,89
tebrikler,89
bugün,89
klasik,89
amerikan,88
amerika,88
mükemmeldi,87
güçlü,87
uzay,87
geçmiş,87
yıllarda,87
beyaz,87
müslüm,87
doğal,86
devamı,86
olumsuz,86
erkek,86
lütfen,86
filmlerine,86
genç,85
kolay,85
animasyon,85
adamın,85
sene,85
basit,84
oldum,84
gelecek,84
neredeyse,83
dahil,83
efektler,83
içerisinde,82
sonraki,81
seri,80
çekilmiş,80
performans,80
aras,79
iyisi,79
kesin,79
emek,79
karakterin,78
gelmiş,78
diyorum,78
dünyanın,78
oyuncuları,77
başından,77
buldum,77
naim,77
karakterlerin,77
dikkat,77
oynamış,77
yada,76
açıkçası,76
seyirciye,76
filminden,76
takip,75
biçimde,75
recep,75
filmlerinde,75
üzerinde,75
başına,75
icin,75
açıdan,75
seyirciyi,74
sinemanın,74
anlamda,74
yaşayan,73
hikayenin,73
filminin,73
vizyona,73
kabul,72
kurgusu,72
izleyip,72
filmiydi,72
altında,72
filmlerinin,72
usta,72
derin,72
değildi,72
ağır,72
hayatı,71
eminim,71
alıp,71
keyifli,71
bulut,71
müzikleri,70
sırf,70
beraber,70
tahmin,70
final,70
izledik,70
aldığı,69
yere,69
diyor,69
diken,69
insanları,69
heyecan,68
muhteşemdi,68
tabiki,68
durum,68
ivedik,68
açısından,68
zorunda,68
ünlü,67
bakış,67
yoktu,67
yılında,67
anlamıyla,67
vermiş,67
bilmiyorum,67
yaşam,66
aldı,66
aamir,66
yanlış,66
ciddi,66
alıyor,66
konusunda,66
işlenmiş,66
fark,66
yıllar,66
karakterleri,66
serisi,66
ilginç,65
aşırı,65
söyleyebilirim,65
kamera,65
deniz,65
nuri,65
hayatın,65
bekliyoruz,65
biriydi,65
diyen,65
çıkıyor,65
çekim,64
romantik,64
kendimi,64
izlemeden,64
önceki,64
olacağını,64
olay,64
aday,64
vermek,64
kahraman,64
çıktı,63
fantastik,63
izlemeyen,63
kalitesi,63
performansı,63
vakit,63
allah,63
sayesinde,63
nadir,63
sinemasının,63
izledikten,63
yerini,63
sonuç,63
gülmekten,63
sineması,63
sağlam,63
bende,63
emeğine,63
arkadaş,62
devamını,62
gösteriyor,62
karar,62
helal,62
ağladım,62
yorumlara,62
yorumları,62
james,61
macera,61
hayatını,61
ceylan,61
keyifle,61
muhtesem,60
akıcı,60
çıkmış,60
yerli,60
kara,60
yavaş,60
flim,60
kalmış,60
yaşadığı,60
izledigim,59
yandan,59
izleme,59
kısacası,59
intikam,59
izlesin,59
olun,59
eder,59
paul,59
zevk,59
üstüne,58
yerde,58
bilge,58
herşey,58
samimi,58
khan,58
duyguları,58
gerekiyor,58
teknik,58
neler,58
kaçırmayın,57
batman,57
anlamak,57
ödül,57
sahnesinde,57
sıradan,57
puanı,57
çalışan,57
genelde,57
mesela,57
sıkıcı,56
tatmin,56
eline,56
yanı,56
izlerim,56
degil,56
aksine,56
cidden,56
ufak,56
türlü,56
çizgi,56
kadro,56
kaptan,55
sabırsızlıkla,55
izlemesini,55
arasındaki,55
bilimkurgu,55
filmlerde,55
gurur,55
sonuçta,55
saygı,55
defalarca,55
başlıyor,55
super,55
adına,54
bizlere,54
hayata,54
yabancı,54
arthur,54
yazık,54
verilen,54
ellerine,54
olurdu,54
aldım,54
asıl,54
hemde,54
mesajlar,53
tercih,53
tarihi,53
aşık,53
izlemeli,53
anlamlı,53
olağanüstü,53
ettim,53
psikolojik,53
eksik,53
özcan,53
hitap,53
izleyici,53
sonunu,53
ardından,53
merakla,52
kadrosu,52
normal,52
uzak,52
küfür,52
uyarlama,52
hafta,52
dediğim,52
almış,52
şimdiye,52
giden,52
gişe,52
yalnız,52
duyguyu,52
sürü,51
basarili,51
tıpkı,51
tarihinin,51
dünyaya,51
değildir,51
yüzünden,51
gerekir,51
tarzı,51
yorumlar,51
zamana,51
özgün,51
olayı,51
insana,51
sevdiğim,51
olma,51
diyenler,50
işin,50
imza,50
filmdir,50
oynadığı,50
azından,50
konuda,50
olaylar,50
üstelik,50
yoktur,50
sahnelerde,50
kendinizi,50
etkisi,49
ister,49
başarıyor,49
olmasa,49
olsaydı,49
olunca,49
hikayeyi,49
olabilirdi,49
öneririm,49
anne,49
seyirci,49
oldugu,49
söylemek,49
baya,49
çıkarmış,49
isteyen,49
uygun,49
adım,49
sevgi,49
star,49
verici,48
güldüm,48
tane,48
sefer,48
yerden,48
izlemedim,48
mesaj,48
sert,48
inşallah,48
nefes,48
çıkar,48
denli,48
kalan,47
ayakta,47
ölüm,47
şahane,47
olmalı,47
oynayan,47
kısaca,47
yeri,47
dicaprio,47
izlemeyi,47
izleyen,47
joker,47
diyaloglar,46
düşük,46
sevdim,46
mukemmel,46
lakin,46
sinemasında,46
adlı,46
gördüm,46
biliyor,46
rahatsız,46
sapan,46
üstünde,46
heyecanlı,46
yinede,46
drama,46
john,46
hale,46
polisiye,45
heyecanla,45
önüne,45
dünyada,45
izlememiştim,45
ilgi,45
örnek,45
başında,45
izlemelisiniz,45
leonardo,45
gereksiz,45
jack,45
gece,45
gitti,44
çeken,44
edici,44
dövüş,44
şiddet,44
emeğinize,44
süperdi,44
olmadığını,44
elde,44
sonrasında,44
kitap,44
adını,44
ödülü,44
roman,44
geçiyor,44
gerektiğini,44
aşkı,44
etkilendim,44
kaldım,44
robert,44
orta,44
hikayesini,43
dedim,43
anlam,43
benzer,43
hakediyor,43
tadında,43
oyunculukları,43
savaşı,43
dünyayı,43
david,43
derecede,43
turk,43
beyazperde,43
zamanki,43
olduğuna,42
salonda,42
istiyor,42
efektleri,42
oldugunu,42
modern,42
salon,42
olmadan,42
etmiş,42
izlemiş,42
finali,42
evde,42
etkiledi,42
kalite,42
sinemasına,42
şahsen,42
ülkemizde,42
sunuyor,42
ters,42
anlatmak,42
fılm,42
dönem,41
sahibi,41
sakın,41
soru,41
puanım,41
soluksuz,41
aklıma,41
olmaya,41
sıra,41
yola,41
insanlara,41
görünce,41
birer,41
umut,41
çektiği,41
siyah,41
yazar,41
yana,41
bişey,40
yardım,40
anlar,40
kalıyor,40
olmazsınız,40
içindeki,40
ortada,40
tarih,40
ifade,40
babam,40
gülmek,40
ders,40
kitabı,40
hissettim,40
gördüğüm,40
bağlı,40
zamanlar,40
konuyu,40
yaşanan,40
ekibi,40
izlenilmesi,39
beğendiğim,39
arasına,39
ayla,39
başrol,39
giren,39
bakımından,39
haline,39
adamlar,39
birini,39
michael,39
gösteren,39
sonsuz,39
eser,39
nokta,39
gercek,39
serisinin,39
anderson,39
izlenebilecek,39
başarılıydı,39
değilim,39
haliyle,39
bambaşka,39
yapmışlar,39
popüler,38
seven,38
olumlu,38
orijinal,38
arkadaslar,38
anlatılmış,38
günümüzde,38
olmasını,38
sıcak,38
emin,38
birde,38
olursak,38
gelince,38
hoşuma,38
başlangıç,38
kafa,38
istanbul,38
okudum,38
etkisinden,38
festivali,38
olacaktır,38
edilir,38
adamı,38
durumu,37
araya,37
görsellik,37
begendim,37
yaparken,37
olanlar,37
bilir,37
espriler,37
daki,37
görüyoruz,37
wars,37
zamanın,37
karşımıza,37
hayranı,37
yılların,37
dönemin,37
hepsini,36
bölüm,36
harry,36
kahkaha,36
alması,36
mantık,36
şener,36
diyecek,36
şaheser,36
peki,36
başlar,36
bugüne,36
söylüyorum,36
oyunculara,36
eseri,36
saniye,36
dönemde,36
kitabını,36
dramatik,36
kore,36
görün,36
dilerim,36
atay,36
altın,36
sharon,36
isterim,36
herhalde,36
boyle,36
titanic,36
verdim,36
babası,36
alır,36
durumda,36
sağlıyor,36
izlettirin,36
yolu,35
emegi,35
rolü,35
pixar,35
nefret,35
seriyi,35
yapmaya,35
başlayan,35
sebebi,35
yarısı,35
yarattığı,35
gerekirse,35
burda,35
karanlık,35
geniş,35
istediği,35
gitsin,35
çekiyor,35
şimdiden,35
destek,35
duydum,35
aşkın,35
annesi,35
bitti,35
sabri,35
çarpıcı,35
zamanların,35
doğrusu,35
sebep,35
olayların,35
yaratıcı,34
birbirine,34
sergilemiş,34
başyapıtı,34
stevens,34
konuya,34
rahat,34
kaldı,34
kült,34
hata,34
yaşanmış,34
iyiki,34
çekilen,34
çocuklar,34
başarı,34
mekan,34
ekip,34
birden,34
gitmek,34
olayları,34
konusunu,34
tanesi,34
tony,34
verilmiş,34
süleymanoğlu,33
dizi,33
sherlock,33
nedir,33
pitt,33
düşündüm,33
seviyorum,33
yardımcı,33
etrafında,33
izleyiciyi,33
çekimler,33
günümüz,33
giriş,33
sürpriz,33
izlenir,33
kurtlar,33
christopher,33
ötesinde,33
hadi,33
türkçe,33
izlediğimde,33
sinemadan,33
işler,33
isimli,33
başarısı,33
öneriyorum,33
aksiyonu,33
müzikal,33
efekt,33
mizah,33
oluşan,33
kalır,33
etkileyen,33
inanın,33
zeka,33
izlenecek,33
şeyleri,32
değişik,32
oyun,32
savaşın,32
tatlı,32
gidiyor,32
müthişti,32
öyküsü,32
geçmişe,32
yerlerde,32
çekici,32
kısmı,32
runner,32
yalan,32
olduğum,32
biliyorum,32
çalışma,32
hareket,32
içinden,32
kızın,32
arka,32
yüklü,32
almak,32
böylesine,32
olduğunun,32
yüzüklerin,32
budur,32
başarmış,32
benziyor,32
değerli,31
ilerleyen,31
planda,31
birinci,31
gücü,31
performansları,31
istiyorsanız,31
yaşında,31
yönetmenlik,31
yoğun,31
senaryonun,31
beğenmeyen,31
orjinal,31
dangal,31
istediğim,31
gittik,31
yaratıyor,31
çatışma,31
gizli,31
politik,31
askeri,31
şeyin,31
bilgi,31
izleyiciye,31
yorumu,31
mücadele,31
örneği,31
üstü,31
ilerliyor,31
kadının,31
içten,31
ailecek,31
disney,31
brad,31
istedim,31
alarak,31
seyredin,31
karmaşık,31
hugh,31
yalnızca,30
senarist,30
hali,30
evren,30
cameron,30
rolünde,30
hava,30
anlamadım,30
yaşamış,30
bulunduğu,30
sahnelerinde,30
olduğumuz,30
belgesel,30
insani,30
yapar,30
noktada,30
beklediğim,30
phoenix,30
esen,30
beklemiyordum,30
gören,30
tanrı,30
yarım,30
birinin,30
seyrettim,30
düşünmeden,30
günü,30
sade,30
sorun,30
sever,30
insanlık,30
sahneyi,30
yazan,30
imkansız,30
duygular,30
filmidir,30
tarihinde,30
sevenler,30
ışık,30
sessiz,30
muhakkak,30
kişinin,30
sonrası,30
söylenecek,30
sonucu,30
katil,29
kenara,29
öfkeli,29
seviyede,29
cannes,29
ryan,29
normalde,29
diyerek,29
geldiği,29
olmayı,29
vadisi,29
canlı,29
blade,29
ülkede,29
ikili,29
güldüren,29
iyice,29
etmeden,29
sonradan,29
izlediğimiz,29
cevap,29
toplumsal,29
çalışıyor,29
önünde,29
sıradışı,29
bakmayın,29
gönül,29
oyunu,29
hill,29
peter,29
fragmanı,29
izleyeceğim,29
giderken,29
hissi,29
verdi,29
göndermeler,29
hardy,29
abartılı,29
django,29
yıldızı,29
haklı,29
yaşıyor,29
herşeyi,29
verin,29
hazır,29
yaşamak,29
katmış,29
acayip,29
hayattan,29
klişe,29
desem,29
zengin,29
almayı,29
millet,28
gerekli,28
anlatım,28
hissettiriyor,28
zamanla,28
başarıyla,28
barındıran,28
binlerce,28
mesajı,28
bilen,28
diliyorum,28
zeki,28
önemlisi,28
olmuştur,28
belkide,28
karşısında,28
oscarı,28
bekliyor,28
aşağı,28
farkı,28
demet,28
tadı,28
hariç,28
birebir,28
unutulmaz,28
sosyal,28
colter,28
oyuncusu,28
herkeze,28
olamaz,28
girdi,28
tolkien,28
sahnelerin,28
serisini,28
salondan,28
fazlasını,28
veriyorum,28
edin,28
sahneleriyle,28
yönetmenliği,28
etkili,28
görünen,28
girer,28
başladı,28
perdeye,28
bizleri,28
önceden,28
boşa,28
erdoğan,28
berbat,28
izlemiştim,28
bulmak,28
geçtiğini,28
louise,28
ödülünü,28
yeterli,27
yaşlı,27
gidilmesi,27
derinden,27
kızı,27
zevkle,27
kişiler,27
gibiydi,27
filmiyle,27
dakikalık,27
parçası,27
canlandıran,27
inanıyorum,27
girip,27
sıkılmadım,27
onur,27
görmedim,27
birbirlerine,27
fena,27
black,27
gelebilir,27
birine,27
izlemekten,27
müziği,27
anlamıyorum,27
yıllardır,27
iynemli,27
gitmeyi,27
ağlamaktan,27
gittiğim,27
nedeni,27
verir,27
örümcek,27
kanlı,27
vincent,27
ağlatan,27
izlemeyenler,27
türden,27
gelip,27
gerilimi,27
deki,27
grup,27
birbirinden,27
seyircinin,27
gülse,27
cesaret,27
etmeye,27
olsada,27
karakterini,27
arkadaşı,27
enfes,27
yeter,27
değeri,27
gitmenizi,27
beyazperdeye,27
etkileyiciydi,27
vizyonda,27
stone,27
soğuk,27
chazelle,27
kendilerini,26
kullanılan,26
gitmesini,26
gerçeği,26
yapısı,26
gerçekler,26
konusuna,26
olmayacaksınız,26
ziyade,26
fikir,26
gecen,26
yolda,26
başaran,26
onlarca,26
gözler,26
scorsese,26
biliyoruz,26
korkunç,26
şölen,26
çıkması,26
kişisel,26
gerekse,26
kendisinin,26
bulunan,26
jason,26
zayıf,26
gerçi,26
akıl,26
saul,26
sonundaki,26
mcqueen,26
potter,26
aktör,26
dediği,26
hayatım,26
anlatmaya,26
olduğundan,26
gitmeden,26
yazdığı,26
yanına,26
bekliyordum,26
yüreğine,26
gösterime,26
nasil,26
renk,26
diyebiliriz,26
onunla,26
tekrardan,26
hakim,26
ailenin,26
varmış,25
senaryoya,25
oyunculuğunu,25
izlenen,25
emeklerine,25
cennet,25
ingiliz,25
ridley,25
ayni,25
scott,25
olabilecek,25
saglik,25
oturup,25
anlatmış,25
western,25
bölümü,25
boyutlu,25
oğlum,25
ımdb,25
saygılar,25
anadolu,25
yazılmış,25
düşündüğüm,25
sean,25
iyidi,25
doluydu,25
tuhaf,25
ınarritu,25
edilen,25
örneğin,25
duruyor,25
oturmuş,25
ailesi,25
bizler,25
bakımdan,25
avrupa,25
süren,25
şaşırtıcı,25
king,25
varken,25
şehri,25
çocuğun,25
olmuyor,25
altına,25
guzeldi,25
muhtemelen,25
kimsenin,25
içeren,25
bırakın,25
hayatının,25
istemiyorum,25
ikisi,25
yönetimi,25
sınıf,25
ilişkisi,25
benzeri,25
aradan,25
farkli,25
koca,25
bittiğinde,25
denk,25
paralel,25
yapın,25
seçilmiş,25
düşünün,24
birsel,24
ihtiyacı,24
seyrettiğim,24
thor,24
edip,24
kırıklığı,24
detay,24
dönemi,24
çekimleri,24
söze,24
olmanın,24
dans,24
geldiğinde,24
altından,24
hayatında,24
imdb,24
taraf,24
dönüşüyor,24
severim,24
anlamı,24
isteyenler,24
matrix,24
gücünü,24
kocaman,24
efendisi,24
sinan,24
godzilla,24
yaşatan,24
sırasında,24
pilot,24
öykü,24
ilki,24
tarafı,24
geçenlere,24
fragman,24
yazı,24
türü,24
bilemiyorum,24
mehmet,24
2000,24
yönüyle,24
bırakıyor,24
elinde,24
karakterinin,24
tartışmasız,24
mekanlar,24
gözlerim,24
yapma,24
espri,24
eleştiriler,24
logan,24
gözle,24
demektir,24
2001,24
alper,24
yüzbaşı,24
kanımca,24
getiriyor,24
konunun,24
eğlendim,24
yıllarca,24
görmezden,24
ekibin,24
kılan,24
görüntüler,23
hatırlamıyorum,23
duygulandım,23
bilgisayar,23
bizde,23
yaşamı,23
zekice,23
olmaması,23
tavsiyem,23
hıçkıra,23
hatası,23
mücadelesi,23
deadpool,23
duygusunu,23
geçti,23
teknoloji,23
duygusu,23
harikulade,23
ettiğim,23
arrival,23
işini,23
hikayeye,23
timuçin,23
karaktere,23
kitabın,23
takdir,23
senenin,23
çıkarıyor,23
sakin,23
isim,23
olsam,23
çıkıp,23
rahatlıkla,23
atmış,23
zamanı,23
esas,23
olursunuz,23
bilmem,23
sırada,23
malesef,23
izlemeniz,23
deneyim,23
diyalogları,23
2049,23
abartı,23
izleyebilirim,23
geçer,23
ileri,23
coen,23
taşıyor,23
başı,23
söylüyor,23
izleyince,23
dışı,23
olağan,23
güldük,23
mevcut,23
bağımsız,23
giriyor,23
oluşu,23
dile,23
yapanların,23
dalga,23
kullanımı,22
ölümü,22
bilet,22
tutku,22
deger,22
izlenebilir,22
olmasının,22
göze,22
olmasi,22
gördüğümüz,22
sesi,22
buraya,22
çekmiş,22
deli,22
kral,22
diger,22
uyum,22
kutluyorum,22
espiriler,22
yapıp,22
yemek,22
memnun,22
sonda,22
akşam,22
hafif,22
zirve,22
şuan,22
eğlence,22
kişilik,22
karşımızda,22
hepimiz,22
nice,22
atmosfer,22
iyisini,22
gönderme,22
efsaneydi,22
tarihine,22
alışık,22
sağlayan,22
niteliğinde,22
bilimsel,22
etmeyin,22
konular,22
taşıyan,22
joaquin,22
giderek,22
ölmeden,22
bırakıp,22
şampiyon,22
konuşma,22
şarkıları,22
atan,22
yazmış,22
filimde,22
açlık,22
ülke,22
izlemediyseniz,22
silent,22
yaşındaki,22
çıktım,22
kalırsa,22
olmaktan,22
hayali,22
siyahi,22
hakkı,22
plana,22
götürüyor,22
ayrica,22
bravo,22
ritchie,22
izlenmeye,22
george,22
olayın,22
hissediyorsunuz,22
bitiyor,22
biyografi,22
2012,22
ortasında,22
çocukların,22
önemi,21
hayranları,21
izlesem,21
alma,21
sanmıyorum,21
bittikten,21
izleyenler,21
izlemeyenlere,21
ismi,21
cesur,21
türünün,21
gördük,21
kadını,21
uyarlaması,21
okuduğum,21
derken,21
çıkacak,21
vardi,21
crowe,21
oğlu,21
çocuklara,21
elinden,21
deyip,21
tiyatro,21
babasının,21
olacağı,21
hüngür,21
canlandırdığı,21
çağlar,21
düşünülmüş,21
amacı,21
zamanında,21
ikincisi,21
arkadaşların,21
bolca,21
etki,21
dünyadaki,21
karakterlere,21
çaba,21
dalda,21
gözünden,21
quentin,21
mcconaughey,21
hayranlıkla,21
nitelikte,21
yönettiği,21
empati,21
şeklinde,21
kullandığı,21
acımasız,21
cinayet,21
yıllık,21
geçirmek,21
alakası,21
fırsatı,21
yukarıda,21
olabildiğince,21
patrick,21
noktası,21
mary,21
performansını,21
kendinize,21
isterdim,21
nina,21
maalesef,21
aksiyonun,21
nedeniyle,21
imam,21
almaya,21
avengers,21
ağladığım,21
yönelik,21
dini,21
getiren,21
kalma,21
kariyerinin,21
yanları,21
üçüncü,21
çocuğu,21
salonunda,21
yazıyorum,21
bazi,21
uyarlanmış,21
klasiği,21
başlı,20
olucak,20
siccin,20
farkında,20
spider,20
gitmeyin,20
sizde,20
gerektiği,20
gitmeye,20
çekti,20
alın,20
yaratmış,20
yeşil,20
engin,20
murat,20
türkiyede,20
ımax,20
thomas,20
kusur,20
oyunları,20
yerçekimi,20
başlayıp,20
yüzünü,20
çoktan,20
toplum,20
anladım,20
izliyoruz,20
ibaret,20
gerçekte,20
yönü,20
severek,20
fatih,20
üzüldüm,20
kotu,20
jackson,20
gerçeklik,20
onca,20
sini,20
perde,20
başa,20
seçimi,20
noktaya,20
oynuyor,20
arkadaşlara,20
rolünü,20
kendimizi,20
düşünmüyorum,20
galiba,20
güne,20
güzelliği,20
işleyen,20
saatlik,20
ingilizce,20
beğenmeyenler,20
esprileri,20
tadını,20
eşliğinde,20
affleck,20
eleştirileri,20
izleyicinin,20
etme,20
doktor,20
geldiğini,20
elio,20
izler,20
çağan,20
diyalog,20
cümle,20
sahneye,20
olmuştu,20
hikayesinin,20
gelecekte,20
izliyorum,20
süredir,20
büyülü,20
sadık,20
belirli,20
boyu,20
fazlası,20
hint,20
plan,20
bulan,20
bakın,20
temsil,20
beklentimin,20
yılda,20
düzgün,20
performansıyla,20
yapanlar,20
açısı,20
kelimeler,20
alınmış,20
portman,20
söylemeliyim,20
söylediği,19
döktürmüş,19
anlayamadım,19
ilişki,19
steve,19
birdman,19
uyumu,19
saate,19
oyunculardan,19
arası,19
ragmen,19
ekrana,19
avcısı,19
tipik,19
gravity,19
dalında,19
dune,19
yaşamın,19
akıp,19
fiziksel,19
günlük,19
çıkarmışlar,19
anlattığı,19
kaçış,19
bukadar,19
oyunculuklara,19
gelmesi,19
adama,19
doğa,19
gösterdi,19
buda,19
dünyasına,19
yaklaşık,19
göstermiş,19
dörtlük,19
verip,19
jackman,19
önem,19
geçmişte,19
ucuz,19
edilmiş,19
farkına,19
tanık,19
olduk,19
mert,19
harikaydi,19
ödülleri,19
kahramanı,19
ciddiye,19
gizem,19
uyumlu,19
kişilerin,19
istenen,19
sinemasal,19
seçim,19
belirtmek,19
kırıklığına,19
dedirten,19
iletişim,19
keskin,19
emeğe,19
felaket,19
uyarlanan,19
statham,19
sevmem,19
hakeden,19
halinde,19
açıkça,19
spor,19
hasan,19
sayısız,19
köşe,19
araba,19
detaylar,19
villeneuve,19
senaryoyu,19
bullock,19
yazarı,19
perdede,19
geçtiği,19
koyuyor,19
seneryo,19
kendime,19
hayli,19
bırakan,19
gerçekleri,19
yapay,19
şahit,19
ağlattı,19
bakalım,19
görünüyor,19
oynamışlar,19
şarkı,19
yetenekli,19
izlediğiniz,19
tanıdığımız,19
yolculuk,19
düzey,19
mutluluk,19
kurtarmak,18
açıkcası,18
hayır,18
filmlerindeki,18
özelliği,18
yazmaya,18
sanatsal,18
uyuşturucu,18
sevgisi,18
yapılır,18
alien,18
getirdiği,18
gelmesini,18
değdi,18
deneyimi,18
aydın,18
kardeşim,18
beğenmedim,18
gözümü,18
martin,18
insanlığın,18
unutmayın,18
yarı,18
bunlardan,18
gitmesi,18
kulak,18
keyfi,18
karısı,18
ismini,18
yerler,18
oyuncunun,18
izlemeyin,18
arkadaşım,18
garip,18
alkışlıyorum,18
filmlerle,18
analiz,18
dikkatimi,18
işaret,18
kullanılmış,18
izleyebileceğiniz,18
güldüğüm,18
caprio,18
sürede,18
akademi,18
roma,18
emma,18
koymuş,18
aynen,18
süresi,18
söyleyeyim,18
anlatılan,18
yazmak,18
fizik,18
geçtiğimiz,18
halini,18
spielberg,18
duruma,18
cevabı,18
wall,18
gelelim,18
memo,18
toplumun,18
keyfini,18
green,18
çıktığı,18
gösterdiği,18
anlatıldığı,18
2011,18
oyunculuğuna,18
natalie,18
sinemayı,18
eşlik,18
yönetmene,18
yorumlarda,18
edilebilir,18
güney,18
sıkmıyor,18
atatürk,18
christian,18
andan,18
kutsal,18
girmiş,18
gözüyle,18
devlet,18
eşsiz,18
sayısı,18
haksızlık,18
land,18
seviyorsanız,18
uyandıran,18
gider,18
yeterince,18
dozunda,18
aksiyonlu,18
saati,18
dünyası,18
anlatılmak,18
argo,18
dabbe,18
büyüleyici,18
filmide,18
giderim,18
çıkınca,18
ilham,18
hikayeden,18
akışı,18
gitmeyen,18
buram,18
izliyorsunuz,18
kurgulanmış,18
küfürlü,18
zorlayan,18
kaybeder,18
atmosferi,18
dönüp,18
kardeşler,18
lawrence,18
tarzda,18
şüphesiz,17
ağlamamak,17
unutulmayacak,17
şüphe,17
hans,17
zimmer,17
izlerseniz,17
dünyasında,17
yansıtan,17
yetersiz,17
dünyasının,17
birşeyler,17
cinsten,17
inandırıcı,17
izlenmesini,17
yüzlerce,17
sahnesini,17
eğlenmek,17
ağlamak,17
ağlayarak,17
düşünen,17
çalışırken,17
bold,17
filmindeki,17
clooney,17
çalışması,17
etkisinde,17
beklentilerimi,17
kaufman,17
chris,17
düzeyde,17
oluyoruz,17
ekibine,17
buradan,17
oliver,17
2014,17
beklenmedik,17
uzayda,17
yılının,17
rolünün,17
milyonlarca,17
başarılar,17
açılış,17
halk,17
evine,17
yaparak,17
lerde,17
değişiyor,17
ajan,17
hayatına,17
anlamış,17
aracılığıyla,17
dönüş,17
derse,17
ender,17
versiyonu,17
dostluk,17
finalde,17
fırat,17
alex,17
stephen,17
bildiğimiz,17
havası,17
desin,17
halka,17
ustaca,17
izlememiş,17
numara1,17
ırak,17
tesekkurler,17
yılı,17
olaylara,17
başrolde,17
kitapta,17
olmakla,17
çocukları,17
yaşamaya,17
duran,17
rolüne,17
renkli,17
yansıtılmış,17
polis,17
gogh,17
kültür,17
olası,17
komikti,17
dahada,17
ırmak,17
bill,17
altını,17
kuşkusuz,17
senaristi,17
edward,17
bide,17
hakikaten,17
çıtayı,17
gelirsek,17
buradaki,17
elinize,17
sevdiği,17
yapim,17
izin,17
