Word,Frequency
seyirci,500
aldığı,499
işin,498
tahmin,493
haline,492
türlü,489
veriyor,488
kabul,488
john,487
özel,484
sıra,484
sinemada,482
olmasına,482
filmini,481
ilgi,480
dikkat,479
olabilir,478
seyirciyi,477
sıradan,476
sahnesi,475
açık,474
karakterin,474
tavsiye,472
insanların,472
alıyor,472
basit,471
ciddi,468
benzer,468
yaşayan,464
olmasa,463
merak,463
anne,462
oscar,460
altında,460
görmek,460
romantik,459
yapımı,459
ağır,458
yorum,457
amerika,457
çekici,453
çizgi,452
duygusal,450
değer,449
azından,449
kalıyor,448
filmlerin,447
filmlerden,447
anlatıyor,446
sayesinde,446
anda,444
kalmış,441
adeta,440
fantastik,440
filmle,439
animasyon,437
asıl,435
giren,434
sonuna,434
görüntü,433
açıdan,432
adına,430
orijinal,429
sonu,428
adlı,426
yönetmeni,424
bilim,418
kadının,418
dünyanın,418
imza,418
kahraman,417
gerçekçi,415
ayrı,415
yaşadığı,413
içerisinde,412
takip,412
teknik,411
sağlam,410
insanın,410
karar,408
seyirciye,406
bakış,404
sineması,403
twitter,401
oyunculuklar,401
harika,400
hızlı,400
yola,399
süper,399
hale,399
yılında,398
vakit,397
geldi,397
müzik,396
karakterleri,395
fazlasıyla,394
yanında,393
fark,393
öncelikle,393
yere,391
oyuncular,391
baba,391
önceki,390
yazık,389
izleyici,388
filmlerinin,388
ünlü,386
zayıf,386
dakika,384
sonrasında,384
karanlık,384
baştan,383
adamın,379
kara,375
yavaş,374
sinemasının,374
kolay,369
başlayan,369
izledim,369
yerli,369
yarattığı,369
yüzünden,368
verdiği,367
açıkçası,367
senaryosu,367
edici,366
araya,366
başta,365
çalışıyor,363
gereksiz,362
tarz,359
başında,356
uygun,356
seyircinin,355
final,355
beraber,354
olay,354
performans,352
iyiydi,352
puan,351
yıllar,351
lazım,351
ufak,351
hayatını,350
popüler,349
zorunda,348
para,348
oyuncuların,348
karşımızda,348
hayatta,347
sürükleyici,347
insanlar,347
fena,346
izlediğimiz,346
yerinde,345
diyebilirim,345
performansı,345
iyice,344
değildi,344
yıllarda,343
james,342
orta,342
dramatik,342
yaşanan,341
usta,341
çeken,340
doğal,340
sanırım,340
ister,340
dahil,339
üstelik,339
filmlerini,339
spoiler,339
geçiyor,338
noktada,338
hikayesini,338
mutlu,337
sinemaya,337
olaylar,336
önüne,336
izlenebilir,335
türkiye,334
keyif,334
mükemmel,332
doğrusu,331
beyaz,330
peki,329
hikayeyi,329
haliyle,329
hafta,328
tarzı,327
adım,326
dönem,326
giden,325
istanbul,325
duruyor,325
vardır,323
filmlerinde,322
canlandırdığı,322
yanlış,322
isim,321
mesela,321
ortada,321
filmine,320
sona,320
michael,319
muhteşem,319
fransız,319
olma,317
vermek,316
diyebiliriz,315
sanat,315
canlandıran,315
filmlerde,313
yaşam,312
karakterinin,312
klişe,311
ederim,311
kişi,310
hayli,310
hayata,309
tabi,308
başarıyla,307
söyleyebiliriz,307
kamera,304
politik,304
gelecek,303
hali,302
dram,302
sahnede,302
yerde,301
çekilen,301
çekilmiş,300
saat,300
görüyoruz,300
rolünde,300
sıkıcı,299
olmadığını,298
ilerleyen,298
isimli,296
david,296
müthiş,295
aşırı,295
filmdi,295
çıkmış,295
roman,293
oyunculuğu,292
insanı,290
senaryonun,289
çektiği,289
anlatan,289
maalesef,288
mevcut,287
hayatı,286
eder,286
savaşı,284
arka,284
babası,283
rahatsız,283
gişe,282
gece,282
eksik,281
yerini,280
istediği,279
oyun,278
izleyin,278
isteyen,278
sunuyor,277
sert,276
yeterince,273
hakkını,273
edilen,271
mutlaka,271
sefer,270
öykü,270
koltuğunda,270
göze,270
taşıyan,269
epey,268
yalnız,268
karakterini,268
filminden,267
konuda,267
getiriyor,267
değişik,266
birer,265
örnek,264
hikayeye,264
başrol,264
etkili,263
gerekiyor,262
etmiş,261
robert,261
hele,260
nedeniyle,260
yana,260
gösteriyor,260
hayatın,259
dediğim,259
heyecan,258
seri,258
ortalama,258
filmlerine,258
modern,258
kızı,257
yılmaz,257
dönüşüyor,257
festivali,256
daki,256
senaryosunu,256
etkisi,255
sonuçta,255
izliyoruz,255
atmosfer,254
yapmış,253
aksine,252
kişisel,252
tıpkı,251
çocuklar,251
oluşan,251
gelmiş,251
sevimli,251
duygu,251
sahnelerde,250
izlemeye,250
beğendim,250
adamı,250
çalıştığı,250
yanları,249
güzeldi,249
ölüm,249
ingiliz,248
marvel,248
kadrosu,248
alarak,248
sonraki,246
durumu,245
elinden,245
şiddet,245
yazar,244
kaliteli,244
olunca,243
üstüne,243
gizli,243
macera,243
üçüncü,242
gmail,242
kafa,242
yaratıcı,241
olmaya,240
altın,240
işler,239
başaran,239
ilişkin,238
şans,238
yönetmenlik,238
örneğin,238
durumda,238
filmiyle,237
hareket,237
başlar,237
anlatım,236
jack,236
televizyon,235
olumsuz,235
sahibi,234
derin,234
polis,234
olabilirdi,234
ortak,233
içindeki,233
adını,233
izlediğim,232
demek,232
sürpriz,232
filmlere,232
sırf,232
öyküsü,232
şaşırtıcı,232
arkadaşı,230
bulunan,230
sebep,229
aşık,229
yabancı,229
psikolojik,229
şeyin,229
kızın,229
yaratıyor,228
paul,228
dönemin,227
dolarlık,227
giderek,227
terk,227
yapmaya,227
dünyada,227
varsa,226
zamanki,226
kısmı,226
dünyaya,226
keşke,225
insanları,225
ilerliyor,225
garip,225
türden,224
yeterli,224
başından,224
geçmiş,224
hitap,223
olursak,223
çalışma,223
olmayı,223
oynadığı,223
annesi,223
bağımsız,222
olacaktır,222
dakikalık,222
almış,221
türün,221
sene,221
düzgün,220
altına,219
kesin,219
aşkın,219
olumlu,219
söyleyebilirim,219
getiren,218
sinemanın,217
perdeye,217
ziyade,217
yapılmış,216
intikam,216
bulunduğu,216
ikili,214
ince,214
genelde,214
özgün,213
mizah,213
yılların,213
buldum,213
başarı,213
ailenin,213
bambaşka,213
oynayan,213
evde,212
sonrası,212
zengin,211
şeklinde,211
peter,211
efektler,210
sosyal,210
fikir,209
karşısında,209
avrupa,208
jason,208
gelince,208
edilmiş,208
dönemde,208
çocukların,207
etmeye,207
istemez,207
derken,206
tarihli,205
samimi,205
ters,205
anlamıyla,205
olayların,205
kısacası,205
sıkı,204
toplumsal,203
birden,202
birinin,202
zamanlarda,202
taşıyor,201
babasının,201
rotten,200
mantık,200
karşıya,200
finale,200
umut,200
öykünün,200
tomatoes,200
beyazperdeye,200
rolü,200
olmanın,200
normal,199
düşük,199
müzikleri,199
ismi,199
oğlu,199
senarist,199
nihayetinde,199
giriş,198
yoğun,197
elde,197
esas,197
aşkı,197
başarmış,197
kendilerini,197
olduğuna,196
planda,195
yolu,195
sorun,195
sonucu,195
temel,195
plana,195
yardımcı,195
izleyiciyi,195
tarafı,195
yerden,195
oturduğu,195
yılın,194
süresi,194
amacı,194
rahatlıkla,193
yarı,193
yaşlı,193
bizzat,193
olduğumuz,192
geniş,192
serisi,192
alıp,192
çocukları,192
sağlıyor,192
bölüm,192
soru,191
cinsel,191
finali,190
izleme,190
geriye,189
yıldız,189
olmaktan,189
edilebilir,189
vasat,189
görünen,189
birbirine,188
ilişki,188
geçtiği,188
halini,188
deniz,187
giriyor,187
neler,187
drama,187
konuyu,187
performansları,187
şüphesiz,187
geçirmek,186
günü,186
ifade,186
dışı,186
gizemli,186
türü,186
hava,186
dünyayı,186
sinemasal,185
canlı,185
konuya,185
yeri,185
sinemacı,185
gerekirse,184
duran,184
aday,184
saçma,184
fazlaca,184
yazdığı,184
gençlik,183
hafif,183
renkli,183
mesaj,183
olmasını,182
deki,182
görünüyor,182
mekan,182
gidiyor,182
oyuncusu,181
inanılmaz,181
çekiyor,181
puanı,181
oyunu,181
sebebi,181
çalışması,181
hissi,180
tarihinde,180
hayran,180
uyarlaması,180
çarpıcı,179
siyah,179
paris,179
nokta,179
ekip,178
duygusu,178
özgür,178
yazan,177
kişinin,177
altını,177
sürü,177
çıkış,176
üstünde,176
geçtiğimiz,176
ülkemizde,175
birbirinden,175
noktası,175
verici,175
2018,175
yüzü,174
gidip,174
gördüğümüz,174
günümüz,174
scott,174
cesur,173
soğuk,173
yaşındaki,173
sakin,173
sıkılmadan,172
abartılı,172
sıcak,172
yarısı,172
sırasında,171
yoktu,171
derecede,171
geride,171
benzeri,171
saygı,171
izleyiciye,171
bildiğimiz,171
diyaloglar,171
tarihi,171
yarım,170
karşısına,170
kırıklığı,170
kullanılan,170
atmosferi,170
olabilecek,169
gösteren,169
aktör,169
seven,169
eğlence,169
verilen,169
etrafında,169
bağlı,168
ödülü,168
dövüş,168
peşinde,168
başarısı,168
düşen,168
birini,168
batman,167
gerçi,167
karaktere,167
anlatmak,167
olayları,167
yinede,167
ciddiye,167
olmadan,167
bakımından,167
2019,166
ediyorum,166
almak,166
bütçeli,166
denli,166
uyarlama,166
noktadan,165
gerekir,165
belgesel,165
olmamış,165
atan,165
bugün,165
gösterime,165
bizlere,165
gelir,165
gerektiğini,165
yardım,164
getirdiği,164
geldiği,164
bırakıyor,164
günümüzde,164
içinden,164
tehlikeli,164
yolculuk,164
ailesi,163
olurdu,163
örneği,163
tanıdığımız,163
grup,163
keyifle,162
hikâye,162
kitabı,162
müzikler,162
iddia,161
etmiyor,161
memnun,161
efekt,161
olmuyor,161
içeren,161
yaşında,161
dolar,161
hakim,161
anlatmaya,161
serisinin,160
derim,160
koca,160
çocuğu,160
sebebiyle,159
yolda,159
metrajlı,159
başladı,159
anlam,159
kısaca,159
yapısı,159
akılda,159
bekliyor,159
resmen,158
katil,158
nefret,158
yönelik,158
dizi,158
bölümü,158
renk,157
seyir,157
kitap,157
fiziksel,157
inandırıcı,157
murattolga,157
izlenebilecek,156
oyuncunun,156
nevi,156
gücü,156
aksiyonu,156
hayatının,156
savaşın,155
ortasında,155
yerlerde,155
bilindik,155
tadında,155
emin,155
beklenen,154
sağlayan,154
nedeni,154
izledikten,154
gözler,154
buluyor,154
arkadaş,154
yıldızı,154
yaklaşık,154
dile,154
dünyasına,154
yakından,154
istiyor,153
efsane,153
yönetimi,153
eleştiri,153
başarılıydı,153
yaratan,152
ımdb,152
birbirlerine,152
kusursuz,152
karısı,152
fikri,152
koyuyor,152
ikisi,152
seyirlik,152
şansı,151
önünde,151
muhtemelen,151
noktaya,151
rahat,151
uluslararası,151
hareketli,151
akıcı,151
havada,151
aşağı,150
kardeşi,150
gören,150
kadrosuna,150
nefes,150
değildir,150
anlattığı,150
ödül,149
oyuncuları,149
kendisinden,149
kendisinin,149
yaparken,149
hikayede,149
seçim,149
banubozdemir,148
edip,148
arasına,148
önceden,148
kurgusu,147
kenara,147
düşüyor,147
şeyleri,147
isterseniz,147
ikna,146
hikayesinin,146
elinde,146
lerin,146
yaşadıkları,146
kullanımı,146
yazılmış,146
konunun,146
kere,146
eylül,145
zevk,145
kullanarak,145
olduğundan,145
izlenir,145
hayatına,145
ederken,145
birebir,144
olmasının,144
havası,144
etki,144
herhalde,144
yıllardır,144
çekim,143
sorunu,143
çocuğun,143
heyecanlı,143
farkında,143
olacağını,142
bizleri,142
kırıklığına,142
olayı,142
başarısız,142
teslim,142
türünün,142
york,141
jones,141
kurt,141
sinemasında,141
smith,141
vermiş,141
daim,141
akıl,141
kadınların,141
izleyicinin,141
söylüyor,140
sahnelerin,140
zeki,140
murat,140
kaybeden,139
uyarlanan,139
tadı,139
video,139
siyasi,139
atıyor,139
gösterilen,139
eşlik,139
sonunu,138
sessiz,138
etme,138
sinemasına,138
bolca,138
tiyatro,138
anlar,138
gerilimi,138
perdede,138
ayakta,137
ilişkisi,137
fazlası,137
gerekli,137
izin,137
hikayesine,137
kanlı,137
çıktığı,136
çıkar,136
oluşturuyor,136
dans,136
çıkarmış,136
çocuklara,136
vaat,136
yanına,136
hizmet,136
rolündeki,135
tatlı,135
enteresan,135
king,135
proje,135
boyutlu,135
birine,135
tipik,134
tempo,134
amerikalı,134
ikilinin,134
senaryoda,134
devamı,134
kaldı,134
senaryoya,134
espriler,134
ibaret,134
beklenti,133
polisiye,133
izlemenizi,133
yaşıyor,133
lakin,133
öyküsünü,133
atmış,133
sahnesinde,133
başyapıt,132
canavar,132
sınıf,132
sergiliyor,132
anlatımı,132
kalma,131
izlenmesi,131
bulmak,131
olmaması,131
şehir,131
mücadele,131
tuhaf,131
sevdiğim,131
olayın,131
bilgisayar,131
isimler,131
diyor,130
parçası,130
haftanın,130
ölçüde,130
işlenmiş,130
bilinen,130
şahit,130
çatışma,129
kurduğu,129
altından,129
ihtiyacı,129
suretiyle,129
espri,129
karışık,129
yıllık,129
merakla,129
kardeş,129
bilen,128
çekmek,128
peşine,128
bununla,128
oyunculukları,128
sırada,128
oynamış,128
kevin,128
finalde,128
bakalım,128
sevdiği,128
vizyonda,128
yolunu,127
kadro,127
özelliği,127
olanlar,127
kaldığı,127
izlemeden,127
karakterine,127
karakterlere,127
kayıp,127
dünyası,127
ekibin,127
eşliğinde,127
derdi,126
oldukları,126
çıkarıyor,126
cevap,126
yönetmenliği,126
sevgi,126
tutan,126
bütçeyle,126
dönen,126
insana,126
süren,126
aynen,126
arası,125
toplam,125
çıktı,125
sahnelerinde,125
izlemiş,125
genellikle,125
yönü,125
çeşitli,125
muazzam,125
görsellik,125
diyerek,125
kaptan,125
black,124
olduğunun,124
fırsatı,124
başladığı,124
yaparak,124
hikâyenin,124
metraj,124
gizem,124
akla,124
dünyasının,124
bilgi,124
sevgilisi,124
çift,123
sade,123
doğa,123
baktığımızda,123
ortadan,123
kalırsa,123
richard,123
açıyor,123
kurulu,123
istiyorum,122
bugüne,122
böylelikle,122
evin,122
uyum,122
türkçe,122
italyan,122
şimdiye,122
ilham,122
yalan,122
bond,122
olsaydı,122
vahşi,122
tanrı,122
işini,122
plan,122
uyuşturucu,121
temsil,121
gelelim,121
geleni,121
acımasız,121
hayranı,121
bulan,121
hazır,121
kadını,121
cannes,121
kapalı,121
pişman,120
fazlasını,120
batı,120
gerektiği,120
ailesinin,120
annesinin,120
allen,120
will,120
daniel,120
star,120
yönetmenliğini,120
peşinden,120
gerçeklik,120
tarantino,120
dili,120
jennifer,120
ışık,120
hissettiriyor,120
arayan,119
yaratılan,119
kişilik,119
parça,119
fransa,119
kadınlar,119
olası,119
tane,119
kalır,119
tanıdık,119
cinayet,119
oluyoruz,119
chris,119
eminim,119
etmeyen,118
uzay,118
insanlara,118
içten,118
deneyim,118
alman,118
işaret,118
yetişkin,118
barındıran,118
takdir,117
oyunları,117
yemek,117
ülkenin,117
ingiltere,117
çıkıp,117
ölümcül,117
george,117
masal,117
başrolde,117
belirtmek,117
orjinal,117
üzerindeki,117
zorlu,117
şeytan,117
senaryoyu,117
gelin,117
detaylar,116
dönüş,116
tamamı,116
itiraf,116
böylesine,116
fırsat,116
imkansız,116
mark,116
nedir,116
kendinizi,115
ülke,115
hayır,115
ileri,115
unsur,115
kalıcı,115
beyazperdede,115
alır,115
hedef,115
yalnızca,115
aralarında,115
masum,115
efektleri,115
halinde,115
beklentileri,115
kazanan,115
onunla,114
sadık,114
yetersiz,114
meşhur,114
yıldır,114
nedense,114
girdiği,114
dönüşen,113
sevenler,113
temiz,113
kimsenin,113
zamandır,113
hikayeleri,113
nolan,113
bariz,113
duygusunu,113
sonucunda,113
korkunç,113
ödüllü,113
evine,113
ardı,113
çaba,113
ajan,113
kaçınılmaz,113
almanya,112
geldiğinde,112
elindeki,112
tadını,112
farkı,112
yapımın,112
beyazperde,112
yapı,112
alex,112
aradan,112
başı,112
yönettiği,112
ırmak,112
tanık,111
kurban,111
ihmal,111
johnson,111
thor,111
devlet,111
göndermeler,111
sahnelerinin,111
versiyonu,111
disney,111
çılgın,111
getirmiş,111
gelip,111
başlangıç,111
araba,110
yaklaşım,110
arkasında,110
gereğinden,110
temposu,110
gücünü,110
çalışmış,110
zarar,110
2000,110
önerimiz,110
izlemeyi,110
karmaşık,110
olabildiğince,110
dönüyor,110
gerçeği,110
çoğunlukla,110
ötesinde,110
bunlara,109
başlı,109
izlemesi,109
zombi,109
çocukluk,109
dehşet,109
yüzünü,109
buradan,109
oluşuyor,109
2016,109
etmeyi,109
bunlardan,109
takım,109
olmalı,109
amaç,109
kuşkusuz,109
metacritic,108
destek,108
hayalet,108
onur,108
yarısında,108
mary,108
gelmesi,108
ucuz,108
kahramanı,108
bende,108
sayılabilecek,108
uğruna,108
baya,108
karakterlerinin,107
düşman,107
dünyasında,107
kullanan,107
wilson,107
çiziyor,107
çıkması,107
western,107
bekleyen,107
yukarıda,107
kolayca,107
yolculuğu,107
bruce,107
charlie,107
mesajlar,107
2014,106
filmleriyle,106
2013,106
sınırlı,106
bilmiyorum,106
doğu,106
bakıma,106
türe,106
yüzeysel,106
yetenekli,106
martin,106
vermeden,106
izleyen,106
verir,106
oranda,106
oradan,106
parlak,106
istiyoruz,105
aklıma,105
sevdim,105
kontrol,105
almaya,105
vizyon,105
paralel,105
degil,105
unutulmaz,105
wick,105
amacıyla,105
düzeyde,105
ettiğimiz,105
özgü,105
karakterlerini,104
insani,104
biliyoruz,104
bilimkurgu,104
kral,104
depp,104
harry,104
görüntüler,104
dark,104
payı,104
vampir,103
birde,103
çıkarak,103
kaleme,103
düğün,103
romanından,103
düzey,103
üstü,103
açısı,103
emma,103
adamlar,103
öfkeli,103
izleyip,103
gösterdiği,103
naif,103
eser,103
önceliği,102
önümüze,102
şüphe,102
bayağı,102
gördüğü,102
kedi,102
süreci,102
bırakıp,102
katıyor,102
çabası,102
sonlara,102
istiyorsanız,102
imzalı,102
hariç,102
hayvan,102
thomas,102
görmeye,102
anlatılan,101
kalmıyor,101
haricinde,101
örümcek,101
asker,101
çalışırken,101
ingilizce,101
jean,101
taze,101
nihayet,101
bilmeyen,101
kitabın,101
academy,101
oyunculuğunu,101
nick,100
sorunları,100
anna,100
kendinden,100
ilgisini,100
performanslar,100
çiftin,100
köpek,100
düşünürsek,100
ekibi,100
ilki,100
açılış,100
andan,99
haber,99
anlayışı,99
bakımdan,99
değerli,99
eseri,99
güney,99
ilişkileri,99
ryan,99
zamanında,99
steve,99
bizde,99
beklenmedik,99
gönderme,99
alışık,99
kılan,99
nitekim,99
gelirsek,99
ticari,99
gitmek,98
önemlisi,98
erkeğin,98
alması,98
salt,98
emek,98
tarihinin,98
yaratmak,98
2010,98
jeff,98
değişen,97
buraya,97
böylesi,97
kullandığı,97
dizisi,97
2017,97
meselesi,97
komedisi,97
geçmeden,97
romanı,97
duruma,97
kaçış,97
superman,97
oluşu,97
dışına,97
kadına,96
tepki,96
2012,96
girmeden,96
aldı,96
hatırlatıyor,96
yükselen,96
johnny,96
başa,96
oynuyor,96
değilim,96
kült,96
yapımcı,96
yazarı,96
zamanı,96
öylesine,96
zekice,96
sonradan,96
sunan,96
yoktur,96
geçiren,96
günlerde,96
kanımca,95
oraya,95
zorlama,95
vermeye,95
duyguları,95
ortalamanın,95
anlamak,95
iddialı,95
frank,95
gözünden,95
kılıyor,95
green,95
yada,95
bakarsanız,95
yönetmenler,95
izlenecek,95
durağan,95
türüne,95
anlamında,95
dönemi,95
ediyoruz,95
izlenmeye,95
önem,95
yukarı,95
olmazsa,95
absürd,95
gönül,95
alice,95
görevi,94
macerası,94
hızla,94
taraf,94
istediğini,94
geçmişi,94
kalması,94
saatlik,94
kate,94
öyküyü,94
anlıyoruz,94
gündelik,94
anlamlı,94
ortalamalarıyla,94
nesil,94
trajik,94
matt,94
mike,93
aslına,93
yapma,93
alternatif,93
alper,93
2015,93
aşina,93
olacağı,93
mantıklı,93
kardeşler,93
keskin,93
yazılan,93
fayda,93
hikayeler,93
ozon,93
tersine,93
etmeden,93
uyarlanmış,93
sinir,93
festival,92
ahmet,92
oğul,92
müzikal,92
malzeme,92
işleri,92
biliyor,92
görünce,92
2011,92
teknoloji,92
sesi,92
sürede,92
sergilemiş,92
kuran,92
ihtiyaç,92
gelişme,92
lara,92
yolunda,92
bilinçli,92
haklı,92
fatih,92
birbirini,92
bill,91
yoluna,91
yerler,91
seks,91
karakterlerle,91
diyen,91
ruhunu,91
moda,91
bölümde,91
steven,91
bulunuyor,91
rolünü,91
isterim,91
toplumun,91
yarıda,91
kahramanımız,91
görev,91
birbirlerini,91
hayatında,91
muhakkak,91
anlarda,91
olağanüstü,91
japon,91
beğendiğim,91
köşe,90
merkezine,90
seyircisini,90
unsuru,90
jackson,90
çirkin,90
bebek,90
shyamalan,90
yapıp,90
kocası,90
belirli,90
geleneksel,90
besson,90
detay,90
empati,90
söylemeliyim,90
katmış,90
bölümünde,90
uzanan,90
olduğumuzu,90
kendimizi,90
eline,90
bağlamda,90
diyelim,90
dalga,89
ortalamaları,89
geçirdiği,89
spielberg,89
ların,89
karşımızdaki,89
tanesi,89
hoşuma,89
göstermek,89
inşa,89
anlamına,89
söyleyerek,89
tarih,89
kısmını,89
josh,89
incelemeye,89
iyisi,89
ispanyol,89
hikâyesi,89
bırakan,88
cruise,88
isyan,88
yaşına,88
ağırlıklı,88
kore,88
bakıldığında,88
yeşilçam,88
barındırıyor,88
insanlık,88
görmezden,88
artı,88
olduğunda,88
misali,88
zamanlar,88
kısım,88
mesajı,88
kurtarmak,88
görünse,88
korkutucu,88
christopher,88
oyunun,87
onlarca,87
yılda,87
yavan,87
gitti,87
getirmek,87
çalışır,87
bitiyor,87
mafya,87
hasılat,87
sevgili,87
dünyasını,87
yönetmenlerin,87
şarkı,87
sayede,87
onca,87
ardına,87
normalde,87
umarım,87
kullanılmış,86
filmindeki,86
woody,86
attığı,86
odaklanıyor,86
kaza,86
akın,86
geçiş,86
arkadaşları,86
alma,86
yaşamak,86
bilir,86
tony,86
hikayeden,86
toplum,86
alıştığımız,86
başardı,86
benziyor,86
efsanevi,86
perde,86
söylenebilir,86
yaşanmış,86
recep,86
dozu,86
ürkütücü,86
birinci,86
sıkıntı,86
yaşamaya,85
sorular,85
burcinaygun,85
oluşturan,85
devreye,85
şeker,85
doğrudan,85
görüntüleri,85
stephen,85
cooper,85
bildiği,85
öteye,85
geldiğini,85
filmlerle,85
gelmiyor,85
yüzüne,85
vererek,85
ekibinin,85
konusunu,85
bulmaya,85
yapımlar,85
çekmiş,84
erkeklerin,84
çabuk,84
gerekse,84
adıyla,84
yaşama,84
edebiyat,84
kullanıyor,84
ders,84
metin,84
girmiş,84
zamanla,84
bütçe,84
hissettiren,84
anında,84
adalet,84
içeriyor,84
akıllı,84
anti,84
arkadaşlar,84
dinamik,83
hataları,83
koyan,83
kırmızı,83
sorunlar,83
durumun,83
türde,83
şeylerin,83
şahsen,83
rachel,83
zamanların,83
park,83
rolde,83
sempatik,83
çıkma,83
dini,83
brad,83
ailesini,83
ekonomik,83
karakterlerden,83
sevilen,83
denk,83
özellik,82
aman,82
kaynağı,82
izlettiriyor,82
olgun,82
kendileri,82
diyebileceğimiz,82
karizmatik,82
söylenemez,82
babanın,82
izlerseniz,82
kostüm,82
geçmişe,82
anlatıldığı,82
olmasın,82
düşündüğüm,82
vermiyor,82
örneklerinden,82
farkına,82
geçti,82
hakkı,82
üstün,82
kızının,82
işleyen,82
hadi,81
ziyaret,81
aksiyonun,81
varken,81
gerçekte,81
claire,81
ruhu,81
çoktan,81
ideal,81
berbat,81
halk,81
elizabeth,81
çıkaran,81
eleştiriler,81
seriyi,81
basan,81
yeşil,81
festivalinde,81
kuvvetli,81
pitt,81
beden,81
avengers,81
epik,81
affleck,81
başlarda,81
vermeyen,80
absürt,80
baskın,80
gözüküyor,80
örgüsü,80
beklemeyin,80
haksızlık,80
gençler,80
askeri,80
dikkate,80
başlayıp,80
yorumlarımızda,80
etkisini,80
2009,80
tehdit,80
çekimler,80
spider,80
olmasından,80
düşünmeden,80
kalmak,80
bulur,80
değerlendirme,80
değişim,80
öyküye,80
silah,80
sahnenin,79
gözleri,79
olaylara,79
kaybetmiş,79
lawrence,79
çekmeye,79
konusuna,79
post,79
emily,79
kaçan,79
verdiğimiz,79
güldüren,79
hayattan,79
sayısı,79
tabiki,79
doktor,79
zamana,79
girip,79
kahramanları,79
mücadelesi,79
belirgin,78
isteyenler,78
eleştirel,78
kaynaklanıyor,78
taylor,78
cinsten,78
yaklaşan,78
teker,78
colin,78
seviyede,78
verilmiş,78
canlandırıyor,78
aksiyona,78
karşılık,78
londra,78
gişede,78
yanda,78
yazarın,78
burton,78
gecesi,78
olun,78
estetik,78
derdini,78
bitti,78
masalsı,78
russell,77
kocaman,77
koltuğuna,77
yazı,77
lafın,77
2005,77
2001,77
özpetek,77
seriye,77
yardımıyla,77
night,77
etkiyi,77
yaşamış,77
ayak,77
kendimi,77
muhtemel,77
biyografik,77
statham,77
içerdiği,77
olduğum,76
sebeple,76
maruz,76
paylaşalım,76
edilir,76
bakmak,76
kaba,76
açan,76
çağan,76
hata,76
nicolas,76
anderson,76
dâhil,76
neeson,76
cage,76
kullanmak,76
midir,76
süreç,76
sahneyi,76
ölümü,76
şimdiden,76
sinemasını,76
deli,76
kökenli,76
hatırlatan,76
duygular,76
gider,76
veda,76
birinde,76
kişiler,76
olaya,76
alınan,76
uzaylı,76
izletiyor,76
ergen,76
oturan,76
zamanın,76
akışı,76
mizahi,76
katılan,75
etkisiyle,75
edebilecek,75
sahneleriyle,75
görüyor,75
deneyimi,75
süredir,75
temalı,75
gencin,75
defalarca,75
tutuyor,75
zafer,75
erdoğan,75
sistem,75
öneririm,75
binlerce,75
çekmeyi,75
davet,75
giderken,75
salondan,75
yeter,75
verin,75
nden,74
evlilik,74
izlenmeli,74
üzücü,74
taraftan,74
kısası,74
ettiğim,74
yüzlerce,74
potter,74
rüya,74
gittim,74
kapı,74
kültür,74
kadınları,74
naçizane,74
eric,74
anlatmayı,74
puanlamaya,74
kaybı,74
